substance_id,canonical_name,canonical_english_name,canonical_cas,alias_raw,alias_type,confidence,rationale
682,ジナトリウム＝４－アミノ－３－［４’－（２，４－ジアミノフェニルアゾ）－１，１’－ビフェニル－４－イルアゾ］－５－ヒドロキシ－６－フェニルアゾ－２，７－ナフタレンジスルホナート（別名ＣＩダイレクトブラック３８）,"Disodium 4-amino-3-[4'-(2,4-diaminophenylazo)-1,1'-biphenyl-4-ylazo]-5-hydroxy-6-phenylazo-2,7-naphthalenedisulfonate (alias: CI Direct Black 38)",1937-37-7,CI Direct Black 38,explicit_alias,high,Explicit English alias in the canonical English name.
682,ジナトリウム＝４－アミノ－３－［４’－（２，４－ジアミノフェニルアゾ）－１，１’－ビフェニル－４－イルアゾ］－５－ヒドロキシ－６－フェニルアゾ－２，７－ナフタレンジスルホナート（別名ＣＩダイレクトブラック３８）,"Disodium 4-amino-3-[4'-(2,4-diaminophenylazo)-1,1'-biphenyl-4-ylazo]-5-hydroxy-6-phenylazo-2,7-naphthalenedisulfonate (alias: CI Direct Black 38)",1937-37-7,ＣＩダイレクトブラック３８,explicit_alias,high,Explicit Japanese 別名 in the canonical name.
683,ジナトリウム＝４－［（２，４－ジメチルフェニル）アゾ］－３－ヒドロキシ－２，７－ナフタレンジスルホナート（別名ポンソーＭＸ）,"Disodium 4-[(2,4-dimethylphenyl)azo]-3-hydroxy-2,7-naphthalenedisulfonate (alias: Ponceau MX)",3761-53-3,Ponceau MX,explicit_alias,high,Explicit English alias in the canonical English name.
683,ジナトリウム＝４－［（２，４－ジメチルフェニル）アゾ］－３－ヒドロキシ－２，７－ナフタレンジスルホナート（別名ポンソーＭＸ）,"Disodium 4-[(2,4-dimethylphenyl)azo]-3-hydroxy-2,7-naphthalenedisulfonate (alias: Ponceau MX)",3761-53-3,ポンソーＭＸ,explicit_alias,high,Explicit Japanese 別名 in the canonical name.
684,ジナトリウム＝８－［［３，３’－ジメチル－４’－［［４－［［（４－メチルフェニル）スルホニル］オキシ］フェニル］アゾ］［１，１’－ビフェニル］－４－イル］アゾ］－７－ヒドロキシ－１，３－ナフタレンジスルホナート（別名ＣＩアシッドレッド１１４）,"Disodium 8-[[3,3'-dimethyl-4'-[[4-[[(4-methylphenyl)sulfonyl]oxy] phenyl] azo][1,1'-biphenyl]-4-yl]azo]-7-hydroxy-1,3-naphthalene disulfonate (alias: CI acid red 114)",6459-94-5,CI acid red 114,explicit_alias,high,Explicit English alias in the canonical English name.
684,ジナトリウム＝８－［［３，３’－ジメチル－４’－［［４－［［（４－メチルフェニル）スルホニル］オキシ］フェニル］アゾ］［１，１’－ビフェニル］－４－イル］アゾ］－７－ヒドロキシ－１，３－ナフタレンジスルホナート（別名ＣＩアシッドレッド１１４）,"Disodium 8-[[3,3'-dimethyl-4'-[[4-[[(4-methylphenyl)sulfonyl]oxy] phenyl] azo][1,1'-biphenyl]-4-yl]azo]-7-hydroxy-1,3-naphthalene disulfonate (alias: CI acid red 114)",6459-94-5,ＣＩアシッドレッド１１４,explicit_alias,high,Explicit Japanese 別名 in the canonical name.
698,ジニトロメチルヘプチルフェニルクロトナート（別名ジノカップ）,Dinitromethylheptylphenyl crotonate (alias: Dinocap),131-72-6,Dinocap,explicit_alias,high,Explicit English alias in the canonical English name.
698,ジニトロメチルヘプチルフェニルクロトナート（別名ジノカップ）,Dinitromethylheptylphenyl crotonate (alias: Dinocap),131-72-6,ジノカップ,explicit_alias,high,Explicit Japanese 別名 in the canonical name.
705,ジビニルスルホン（別名ビニルスルホン）,Divinyl sulfone (alias: Vinyl sulfone),77-77-0,Vinyl sulfone,explicit_alias,high,Explicit English alias in the canonical English name.
705,ジビニルスルホン（別名ビニルスルホン）,Divinyl sulfone (alias: Vinyl sulfone),77-77-0,ビニルスルホン,explicit_alias,high,Explicit Japanese 別名 in the canonical name.
1896,ジブロモテトラフルオロエタン（別名ハロン－２４０２）,Dibromotetrafluoroethane (alias: Halon-2402),,Halon-2402,common_name,high,Explicit alias text appears in the row.
726,ジベンゾ［ａ，ｈ］アントラセン（別名１，２：５，６－ジベンゾアントラセン）,"Dibenz[a,h]anthracene (alias: 1,2:5,6-Dibenzanthracene)",53-70-3,"1,2:5,6-Dibenzanthracene",explicit_alias,high,Explicit English alias in the canonical English name.
726,ジベンゾ［ａ，ｈ］アントラセン（別名１，２：５，６－ジベンゾアントラセン）,"Dibenz[a,h]anthracene (alias: 1,2:5,6-Dibenzanthracene)",53-70-3,１，２：５，６－ジベンゾアントラセン,explicit_alias,high,Explicit Japanese 別名 in the canonical name.
744,ジメチルエチルメルカプトエチルジチオホスフェイト（別名チオメトン）,"S-2-Ethylthioethyl O,O-dimethyl phosphorodithioate (alias: Thiometon)",640-15-3,Thiometon,explicit_alias,high,Explicit English alias in the canonical English name.
744,ジメチルエチルメルカプトエチルジチオホスフェイト（別名チオメトン）,"S-2-Ethylthioethyl O,O-dimethyl phosphorodithioate (alias: Thiometon)",640-15-3,チオメトン,explicit_alias,high,Explicit Japanese 別名 in the canonical name.
745,ジメチルエチルメルカプトエチルチオホスフェイト（別名メチルジメトン）,"Dimethyl ethylmercaptoethyl thiophosphate; S(and O)-2-Ethylthioethyl O,O-dimethyl phosphorothioate (alias: Methyl demeton)",8022-00-2,Methyl demeton,explicit_alias,high,Explicit English alias in the canonical English name.
745,ジメチルエチルメルカプトエチルチオホスフェイト（別名メチルジメトン）,"Dimethyl ethylmercaptoethyl thiophosphate; S(and O)-2-Ethylthioethyl O,O-dimethyl phosphorothioate (alias: Methyl demeton)",8022-00-2,メチルジメトン,explicit_alias,high,Explicit Japanese 別名 in the canonical name.
483,ジメチル（４－｛（４－アニリノ－１－ナフチル）［４－（ジメチルアミノ）フェニル］メチリデン｝シクロヘキサ－２，５－ジエン－１－イリデン）アンモニウム＝クロリド（別名ベイシックブルー26）,,2580-56-5,ベイシックブルー26,explicit_alias,high,Explicit 別名 text in the row.
770,ジメチル－パラ－ニトロフェニルチオホスフェイト（別名メチルパラチオン）,"Dimethyl-p-nitrophenylphosphorothioate; O,O-Dimethyl O-4-nitrophenyl phosphorothioate (alias: Methyl parathion)",298-00-0,Methyl parathion,explicit_alias,high,Explicit alias text is visible in the row; safe semantic synonym.
770,ジメチル－パラ－ニトロフェニルチオホスフェイト（別名メチルパラチオン）,"Dimethyl-p-nitrophenylphosphorothioate; O,O-Dimethyl O-4-nitrophenyl phosphorothioate (alias: Methyl parathion)",298-00-0,メチルパラチオン,explicit_alias,high,Explicit 別名 text is visible in the row; safe semantic synonym.
761,ジメチル－２，２－ジクロロビニルホスフェイト（別名ＤＤＶＰ）,"Dimethyl 2,2-dichlorovinyl phosphate; 2,2-Dichloroethenyl dimethyl phosphate (alias: DDVP)",62-73-7,DDVP,abbreviation,medium,Short abbreviation is explicitly visible in the row; keep confidence medium.
761,ジメチル－２，２－ジクロロビニルホスフェイト（別名ＤＤＶＰ）,"Dimethyl 2,2-dichlorovinyl phosphate; 2,2-Dichloroethenyl dimethyl phosphate (alias: DDVP)",62-73-7,ＤＤＶＰ,abbreviation,medium,Short abbreviation is explicitly visible in the row; keep confidence medium.
1923,ジメチル－Ｓ－パラクロルフェニルチオホスフェイト（別名ＤＭＣＰ）,Dimetyl-S-p-chlorophenylthiophosphate (alias: DMCP),3309-87-3,DMCP,abbreviation,medium,Obvious abbreviation is explicitly present.
767,ジメチル＝２，２，２－トリクロロ－１－ヒドロキシエチルホスホナート（別名ＤＥＰ）,"Dimethyl (2,2,2-trichloro-1-hydroxyethyl)phosphonate (alias: DEP)",52-68-6,DEP,abbreviation,medium,Short abbreviation is explicitly visible in the row; keep confidence medium.
767,ジメチル＝２，２，２－トリクロロ－１－ヒドロキシエチルホスホナート（別名ＤＥＰ）,"Dimethyl (2,2,2-trichloro-1-hydroxyethyl)phosphonate (alias: DEP)",52-68-6,ＤＥＰ,abbreviation,medium,Short abbreviation is explicitly visible in the row; keep confidence medium.
752,ジメチル＝４，４’－（オルト－フェニレン）ビス（３－チオアロファナート）（別名チオファネートメチル）,"Dimethyl 4,4'-(o-phenylene)bis(3-thioallophanate) (alias: Thiophanate-methyl)",23564-05-8,Thiophanate-methyl,explicit_alias,high,Explicit alias text is visible in the row; safe semantic synonym.
752,ジメチル＝４，４’－（オルト－フェニレン）ビス（３－チオアロファナート）（別名チオファネートメチル）,"Dimethyl 4,4'-(o-phenylene)bis(3-thioallophanate) (alias: Thiophanate-methyl)",23564-05-8,チオファネートメチル,explicit_alias,high,Explicit 別名 text is visible in the row; safe semantic synonym.
493,スチビン（別名：水素化アンチモン）,,7803-52-3,水素化アンチモン,explicit_alias,high,Explicit 別名 text in the row.
845,ターシャリ－ブチル＝４－［［［（１，３－ジメチル－５－フェノキシ－４－ピラゾリル）メチリデン］アミノオキシ］メチル］ベンゾアート（別名フェンピロキシメート）,"tert-Butyl 4-[[[(1,3-dimethyl-5-phenoxy-4-pyrazolyl)methylidene]aminooxy]methyl]benzoate (alias: Fenpyroximate)",134098-61-6,Fenpyroximate,explicit_alias,high,Explicit alias text is visible in the row; safe semantic synonym.
845,ターシャリ－ブチル＝４－［［［（１，３－ジメチル－５－フェノキシ－４－ピラゾリル）メチリデン］アミノオキシ］メチル］ベンゾアート（別名フェンピロキシメート）,"tert-Butyl 4-[[[(1,3-dimethyl-5-phenoxy-4-pyrazolyl)methylidene]aminooxy]methyl]benzoate (alias: Fenpyroximate)",134098-61-6,フェンピロキシメート,explicit_alias,high,Explicit 別名 text is visible in the row; safe semantic synonym.
882,チオりん酸Ｏ，Ｏ－ジエチル－エチルチオエチル（別名ジメトン）,"O,O-Diethyl ethylthioethyl phosphorothioate (alias: Demeton)",8065-48-3,Demeton,explicit_alias,high,Explicit alias text is visible in the row; safe semantic synonym.
882,チオりん酸Ｏ，Ｏ－ジエチル－エチルチオエチル（別名ジメトン）,"O,O-Diethyl ethylthioethyl phosphorothioate (alias: Demeton)",8065-48-3,ジメトン,explicit_alias,high,Explicit 別名 text is visible in the row; safe semantic synonym.
881,チオりん酸Ｏ，Ｏ－ジエチル－Ｏ－（２－イソプロピル－６－メチル－４－ピリミジニル）（別名ダイアジノン）,"O,O-Diethyl O-(2-isopropyl-6-methyl-4-pyrimidinyl) phosphorothioate (alias: Diazinon)",333-41-5,Diazinon,explicit_alias,high,Explicit alias text is visible in the row; safe semantic synonym.
881,チオりん酸Ｏ，Ｏ－ジエチル－Ｏ－（２－イソプロピル－６－メチル－４－ピリミジニル）（別名ダイアジノン）,"O,O-Diethyl O-(2-isopropyl-6-methyl-4-pyrimidinyl) phosphorothioate (alias: Diazinon)",333-41-5,ダイアジノン,explicit_alias,high,Explicit 別名 text is visible in the row; safe semantic synonym.
886,チオりん酸Ｏ，Ｏ－ジエチル－Ｏ－（２－ピラジニル）（別名チオナジン）,"O,O-Diethyl O-2-pyrazinyl phosphorothioate (alias: Thionazin)",297-97-2,Thionazin,explicit_alias,high,Explicit alias text is visible in the row; safe semantic synonym.
886,チオりん酸Ｏ，Ｏ－ジエチル－Ｏ－（２－ピラジニル）（別名チオナジン）,"O,O-Diethyl O-2-pyrazinyl phosphorothioate (alias: Thionazin)",297-97-2,チオナジン,explicit_alias,high,Explicit 別名 text is visible in the row; safe semantic synonym.
885,チオりん酸Ｏ，Ｏ－ジエチル－Ｏ－（３，５，６－トリクロロ－２－ピリジル）（別名クロルピリホス）,"O,O-Diethyl O-(3,5,6-trichloro-2-pyridyl) phosphorothioate (alias: Chlorpyrifos)",2921-88-2,Chlorpyrifos,explicit_alias,high,Explicit alias text is visible in the row; safe semantic synonym.
885,チオりん酸Ｏ，Ｏ－ジエチル－Ｏ－（３，５，６－トリクロロ－２－ピリジル）（別名クロルピリホス）,"O,O-Diethyl O-(3,5,6-trichloro-2-pyridyl) phosphorothioate (alias: Chlorpyrifos)",2921-88-2,クロルピリホス,explicit_alias,high,Explicit 別名 text is visible in the row; safe semantic synonym.
887,チオりん酸Ｏ，Ｏ－ジエチル－Ｏ－（５－フェニル－３－イソオキサゾリル）（別名イソキサチオン）,"O,O-Diethyl O-(5-phenyl-3-isoxazolyl) phosphorothioate (alias: Isoxathion)",18854-01-8,Isoxathion,explicit_alias,high,Explicit alias text is visible in the row; safe semantic synonym.
887,チオりん酸Ｏ，Ｏ－ジエチル－Ｏ－（５－フェニル－３－イソオキサゾリル）（別名イソキサチオン）,"O,O-Diethyl O-(5-phenyl-3-isoxazolyl) phosphorothioate (alias: Isoxathion)",18854-01-8,イソキサチオン,explicit_alias,high,Explicit 別名 text is visible in the row; safe semantic synonym.
883,チオりん酸Ｏ，Ｏ－ジエチル－Ｏ－（６－オキソ－１－フェニル－１，６－ジヒドロ－３－ピリダジニル）（別名ピリダフェンチオン）,"O,O-Diethyl O-(6-oxo-1-phenyl-1,6-dihydro-3-pyridazinyl) phosphorothioate (alias: Pyridaphenthion)",119-12-0,Pyridaphenthion,explicit_alias,high,Explicit alias text is visible in the row; safe semantic synonym.
883,チオりん酸Ｏ，Ｏ－ジエチル－Ｏ－（６－オキソ－１－フェニル－１，６－ジヒドロ－３－ピリダジニル）（別名ピリダフェンチオン）,"O,O-Diethyl O-(6-oxo-1-phenyl-1,6-dihydro-3-pyridazinyl) phosphorothioate (alias: Pyridaphenthion)",119-12-0,ピリダフェンチオン,explicit_alias,high,Explicit 別名 text is visible in the row; safe semantic synonym.
888,チオりん酸Ｏ，Ｏ－ジエチル－Ｏ－［４－（メチルスルフィニル）フェニル］（別名フェンスルホチオン）,"O,O-Diethyl O-[4-(methylsulfinyl)phenyl] phosphorothioate (alias: Fensulfothion)",115-90-2,Fensulfothion,explicit_alias,high,Explicit alias text is visible in the row; safe semantic synonym.
888,チオりん酸Ｏ，Ｏ－ジエチル－Ｏ－［４－（メチルスルフィニル）フェニル］（別名フェンスルホチオン）,"O,O-Diethyl O-[4-(methylsulfinyl)phenyl] phosphorothioate (alias: Fensulfothion)",115-90-2,フェンスルホチオン,explicit_alias,high,Explicit 別名 text is visible in the row; safe semantic synonym.
